Date,MT,GA,LA,IN,MS,PA,WV,CT,SD,VT,MI,TN,WA,MO,OR,ID,MA,NV,TX,IA,ND,CO,NJ,NM,OK,MN,AL,WI,NE,SC,ME,AR,DC,HI,RI,OH,MD,WY,NH,NY,DE,AK,FL,VA,AZ,KY,NC,CA,IL,UT,KS
1900-01-01,245.0,2220.0,1384.0,2518.0,1553.0,6313.0,959.0,910.0,403.0,344.0,2423.0,2023.0,523.0,3108.0,415.0,163.0,2788.0,43.0,3055.0,2231.0,321.0,543.0,1884.0,196.0,800.0,1754.0,1830.0,2072.0,1067.0,1342.0,695.0,1314.0,278.0,,430.0,4161.0,1189.0,93.0,412.0,7283.0,185.0,,530.0,1858.0,124.0,2148.0,1897.0,1490.0,4828.0,277.0,1473.0
1901-01-01,261.0,2263.0,1412.0,2541.0,1578.0,6439.0,972.0,931.0,418.0,347.0,2450.0,2041.0,583.0,3128.0,434.0,176.0,2794.0,45.0,3132.0,2227.0,346.0,581.0,1889.0,206.0,916.0,1805.0,1907.0,2109.0,1078.0,1361.0,699.0,1341.0,285.0,,441.0,4216.0,1200.0,100.0,412.0,7449.0,187.0,,544.0,1887.0,131.0,2162.0,1926.0,1550.0,4914.0,284.0,1490.0
1902-01-01,270.0,2305.0,1440.0,2567.0,1603.0,6567.0,1000.0,952.0,431.0,349.0,2477.0,2060.0,651.0,3147.0,454.0,199.0,2856.0,49.0,3210.0,2222.0,371.0,621.0,1917.0,218.0,1027.0,1862.0,1935.0,2141.0,1089.0,1379.0,703.0,1360.0,290.0,,450.0,4322.0,1210.0,105.0,409.0,7612.0,188.0,,565.0,1894.0,138.0,2177.0,1956.0,1623.0,4992.0,292.0,1505.0
1903-01-01,282.0,2346.0,1467.0,2594.0,1628.0,6699.0,1037.0,972.0,437.0,350.0,2505.0,2082.0,719.0,3166.0,479.0,216.0,2924.0,52.0,3291.0,2217.0,396.0,652.0,1969.0,229.0,1118.0,1901.0,1957.0,2171.0,1104.0,1397.0,709.0,1384.0,295.0,,460.0,4386.0,1209.0,108.0,394.0,7771.0,190.0,,587.0,1890.0,144.0,2191.0,1986.0,1702.0,5071.0,299.0,1498.0
1904-01-01,293.0,2387.0,1495.0,2614.0,1653.0,6833.0,1064.0,987.0,452.0,353.0,2534.0,2086.0,782.0,3185.0,504.0,229.0,2969.0,56.0,3374.0,2212.0,421.0,659.0,2050.0,242.0,1200.0,1945.0,1978.0,2202.0,1119.0,1415.0,719.0,1419.0,302.0,,471.0,4458.0,1217.0,111.0,407.0,7927.0,192.0,,599.0,1889.0,151.0,2205.0,2017.0,1792.0,5161.0,308.0,1527.0
1905-01-01,305.0,2427.0,1523.0,2635.0,1678.0,6970.0,1094.0,1010.0,461.0,354.0,2579.0,2111.0,842.0,3204.0,530.0,246.0,3018.0,59.0,3459.0,2211.0,446.0,680.0,2151.0,255.0,1277.0,1981.0,2012.0,2231.0,1129.0,1433.0,723.0,1447.0,308.0,,481.0,4530.0,1237.0,114.0,423.0,8084.0,194.0,,615.0,1917.0,158.0,2220.0,2051.0,1893.0,5241.0,316.0,1555.0
1906-01-01,322.0,2466.0,1551.0,2663.0,1703.0,7110.0,1122.0,1033.0,477.0,355.0,2626.0,2136.0,904.0,3223.0,555.0,262.0,3107.0,64.0,3546.0,2214.0,474.0,707.0,2239.0,269.0,1349.0,1987.0,2045.0,2250.0,1138.0,1451.0,729.0,1465.0,313.0,,492.0,4587.0,1251.0,118.0,415.0,8289.0,196.0,,628.0,1942.0,167.0,2234.0,2077.0,1976.0,5309.0,327.0,1576.0
1907-01-01,332.0,2505.0,1579.0,2679.0,1728.0,7253.0,1149.0,1057.0,498.0,355.0,2693.0,2136.0,967.0,3242.0,580.0,277.0,3183.0,68.0,3636.0,2217.0,501.0,733.0,2314.0,283.0,1414.0,1995.0,2058.0,2268.0,1149.0,1468.0,731.0,1484.0,317.0,,505.0,4630.0,1257.0,125.0,423.0,8499.0,197.0,,645.0,1952.0,176.0,2249.0,2105.0,2054.0,5384.0,339.0,1612.0
1908-01-01,346.0,2543.0,1607.0,2677.0,1753.0,7398.0,1174.0,1077.0,527.0,354.0,2722.0,2164.0,1028.0,3260.0,610.0,291.0,3251.0,73.0,3727.0,2220.0,528.0,757.0,2403.0,298.0,1498.0,2020.0,2070.0,2292.0,1161.0,1485.0,735.0,1513.0,321.0,,519.0,4677.0,1269.0,133.0,428.0,8714.0,199.0,,684.0,1994.0,186.0,2263.0,2142.0,2161.0,5474.0,351.0,1629.0
1909-01-01,363.0,2580.0,1634.0,2678.0,1777.0,7546.0,1203.0,1097.0,553.0,356.0,2771.0,2177.0,1091.0,3279.0,643.0,311.0,3316.0,78.0,3821.0,2223.0,555.0,775.0,2487.0,314.0,1585.0,2051.0,2108.0,2317.0,1177.0,1502.0,740.0,1545.0,327.0,,532.0,4701.0,1289.0,141.0,431.0,8935.0,201.0,,724.0,2038.0,196.0,2278.0,2174.0,2282.0,5567.0,363.0,1658.0
1910-01-01,380.0,2618.0,1667.0,2713.0,1802.0,7706.0,1231.0,1122.0,590.0,357.0,2832.0,2191.0,1148.0,3301.0,677.0,329.0,3365.0,82.0,3922.0,2228.0,580.0,804.0,2550.0,329.0,1671.0,2086.0,2150.0,2345.0,1198.0,1523.0,745.0,1583.0,334.0,,545.0,4786.0,1302.0,147.0,431.0,9137.0,203.0,,756.0,2071.0,206.0,2299.0,2221.0,2406.0,5668.0,377.0,1692.0
1911-01-01,397.0,2644.0,1695.0,2751.0,1810.0,7850.0,1266.0,1149.0,602.0,358.0,2916.0,2197.0,1167.0,3317.0,692.0,343.0,3383.0,81.0,4016.0,2249.0,584.0,821.0,2610.0,334.0,1714.0,2119.0,2185.0,2369.0,1216.0,1548.0,751.0,1610.0,344.0,,556.0,4821.0,1324.0,150.0,432.0,9249.0,207.0,,773.0,2092.0,212.0,2324.0,2276.0,2534.0,5757.0,387.0,1684.0
1912-01-01,414.0,2676.0,1709.0,2785.0,1817.0,7986.0,1291.0,1176.0,592.0,359.0,2997.0,2218.0,1184.0,3344.0,706.0,359.0,3440.0,81.0,4107.0,2279.0,603.0,832.0,2670.0,338.0,1737.0,2147.0,2217.0,2407.0,1232.0,1572.0,753.0,1636.0,340.0,,567.0,4893.0,1345.0,153.0,434.0,9361.0,209.0,,801.0,2122.0,217.0,2347.0,2313.0,2668.0,5828.0,399.0,1671.0
1913-01-01,433.0,2733.0,1727.0,2824.0,1827.0,8139.0,1317.0,1208.0,584.0,361.0,3101.0,2257.0,1209.0,3409.0,722.0,371.0,3534.0,82.0,4207.0,2305.0,609.0,835.0,2729.0,344.0,1777.0,2190.0,2279.0,2438.0,1246.0,1599.0,763.0,1664.0,358.0,,578.0,4997.0,1368.0,157.0,439.0,9473.0,213.0,,828.0,2176.0,236.0,2374.0,2362.0,2811.0,5961.0,410.0,1663.0
1914-01-01,452.0,2776.0,1740.0,2857.0,1832.0,8276.0,1362.0,1233.0,581.0,362.0,3183.0,2289.0,1231.0,3467.0,736.0,384.0,3636.0,83.0,4300.0,2338.0,620.0,846.0,2789.0,348.0,1824.0,2234.0,2336.0,2490.0,1264.0,1622.0,772.0,1688.0,368.0,,589.0,5109.0,1389.0,163.0,442.0,9585.0,216.0,,871.0,2241.0,253.0,2395.0,2421.0,2934.0,6109.0,422.0,1662.0
1915-01-01,469.0,2810.0,1755.0,2873.0,1826.0,8362.0,1387.0,1258.0,585.0,360.0,3263.0,2294.0,1239.0,3492.0,745.0,394.0,3705.0,82.0,4368.0,2366.0,641.0,868.0,2850.0,351.0,1860.0,2273.0,2345.0,2535.0,1272.0,1635.0,774.0,1702.0,361.0,,597.0,5251.0,1401.0,167.0,443.0,9700.0,217.0,,922.0,2294.0,263.0,2401.0,2473.0,3008.0,6194.0,430.0,1687.0
1916-01-01,487.0,2856.0,1799.0,2897.0,1823.0,8463.0,1414.0,1294.0,595.0,360.0,3353.0,2304.0,1255.0,3527.0,756.0,405.0,3726.0,82.0,4444.0,2376.0,652.0,892.0,2918.0,354.0,1907.0,2308.0,2359.0,2562.0,1275.0,1650.0,775.0,1719.0,360.0,,598.0,5366.0,1415.0,174.0,445.0,9848.0,219.0,,924.0,2316.0,282.0,2411.0,2513.0,3071.0,6274.0,436.0,1727.0
1917-01-01,505.0,2885.0,1795.0,2910.0,1820.0,8578.0,1439.0,1327.0,599.0,372.0,3451.0,2331.0,1287.0,3470.0,763.0,413.0,3738.0,81.0,4563.0,2382.0,661.0,910.0,2976.0,361.0,1960.0,2329.0,2361.0,2587.0,1285.0,1675.0,777.0,1737.0,385.0,,606.0,5510.0,1428.0,186.0,447.0,9993.0,222.0,,895.0,2313.0,311.0,2421.0,2546.0,3171.0,6313.0,444.0,1748.0
1918-01-01,501.0,2941.0,1746.0,2880.0,1813.0,8524.0,1438.0,1329.0,570.0,352.0,3499.0,2288.0,1341.0,3325.0,763.0,405.0,3695.0,77.0,4666.0,2351.0,636.0,906.0,3043.0,382.0,1969.0,2291.0,2343.0,2597.0,1266.0,1746.0,760.0,1749.0,418.0,,604.0,5547.0,1467.0,181.0,440.0,9936.0,220.0,,865.0,2359.0,320.0,2425.0,2522.0,3262.0,6275.0,437.0,1729.0
1919-01-01,534.0,2870.0,1756.0,2906.0,1790.0,8643.0,1464.0,1359.0,606.0,352.0,3591.0,2305.0,1333.0,3371.0,774.0,424.0,3785.0,77.0,4631.0,2379.0,648.0,938.0,3136.0,362.0,2003.0,2346.0,2337.0,2600.0,1290.0,1687.0,762.0,1742.0,445.0,,603.0,5683.0,1445.0,191.0,443.0,10252.0,221.0,,898.0,2318.0,329.0,2413.0,2535.0,3339.0,6392.0,446.0,1756.0
1920-01-01,543.0,2926.0,1813.0,2947.0,1800.0,8740.0,1470.0,1391.0,640.0,353.0,3723.0,2329.0,1373.0,3404.0,788.0,433.0,3882.0,78.0,4723.0,2400.0,646.0,937.0,3198.0,363.0,2055.0,2403.0,2359.0,2679.0,1300.0,1685.0,771.0,1756.0,440.0,,613.0,5799.0,1464.0,197.0,444.0,10282.0,219.0,,962.0,2347.0,340.0,2421.0,2588.0,3554.0,6663.0,453.0,1769.0
1921-01-01,546.0,2965.0,1847.0,2976.0,1823.0,8900.0,1485.0,1415.0,652.0,355.0,3872.0,2369.0,1405.0,3429.0,798.0,435.0,3951.0,80.0,4853.0,2407.0,646.0,961.0,3297.0,370.0,2108.0,2434.0,2402.0,2722.0,1309.0,1693.0,775.0,1769.0,446.0,,629.0,5921.0,1492.0,203.0,449.0,10416.0,216.0,,997.0,2395.0,351.0,2436.0,2651.0,3795.0,6858.0,457.0,1779.0
1922-01-01,543.0,2965.0,1871.0,2965.0,1836.0,8982.0,1498.0,1431.0,660.0,354.0,3942.0,2424.0,1415.0,3437.0,814.0,436.0,4010.0,81.0,4955.0,2428.0,647.0,965.0,3380.0,375.0,2140.0,2451.0,2434.0,2761.0,1312.0,1692.0,778.0,1772.0,450.0,,644.0,6054.0,1509.0,208.0,451.0,10589.0,214.0,,1044.0,2412.0,360.0,2450.0,2700.0,3991.0,6958.0,467.0,1799.0
1923-01-01,538.0,2954.0,1903.0,3042.0,1858.0,9148.0,1526.0,1455.0,669.0,354.0,4063.0,2463.0,1433.0,3454.0,833.0,436.0,4057.0,82.0,5077.0,2425.0,648.0,984.0,3472.0,382.0,2159.0,2487.0,2464.0,2803.0,1321.0,1699.0,781.0,1784.0,453.0,,656.0,6183.0,1521.0,211.0,453.0,10752.0,215.0,,1097.0,2423.0,371.0,2480.0,2761.0,4270.0,7068.0,474.0,1808.0
1924-01-01,538.0,2920.0,1939.0,3086.0,1886.0,9383.0,1577.0,1481.0,673.0,355.0,4214.0,2502.0,1467.0,3508.0,856.0,434.0,4102.0,84.0,5210.0,2420.0,642.0,1014.0,3573.0,390.0,2179.0,2521.0,2501.0,2833.0,1333.0,1710.0,788.0,1800.0,456.0,,669.0,6319.0,1537.0,215.0,457.0,10953.0,219.0,,1160.0,2426.0,382.0,2531.0,2830.0,4541.0,7215.0,481.0,1807.0
1925-01-01,535.0,2883.0,1972.0,3119.0,1910.0,9478.0,1593.0,1506.0,682.0,355.0,4331.0,2531.0,1494.0,3526.0,883.0,436.0,4154.0,85.0,5332.0,2427.0,643.0,1019.0,3664.0,396.0,2216.0,2540.0,2534.0,2863.0,1343.0,1718.0,792.0,1812.0,461.0,,680.0,6434.0,1556.0,216.0,459.0,11186.0,222.0,,1264.0,2423.0,393.0,2520.0,2895.0,4730.0,7306.0,487.0,1825.0
1926-01-01,531.0,2869.0,2005.0,3148.0,1935.0,9594.0,1623.0,1531.0,683.0,356.0,4451.0,2553.0,1516.0,3556.0,905.0,441.0,4194.0,87.0,5453.0,2432.0,651.0,1016.0,3758.0,403.0,2256.0,2560.0,2567.0,2892.0,1353.0,1726.0,793.0,1826.0,469.0,,681.0,6504.0,1576.0,217.0,463.0,11257.0,225.0,,1368.0,2419.0,403.0,2545.0,2959.0,4929.0,7395.0,494.0,1836.0
1927-01-01,527.0,2891.0,2039.0,3191.0,1962.0,9745.0,1671.0,1557.0,682.0,357.0,4589.0,2608.0,1538.0,3576.0,925.0,447.0,4223.0,88.0,5577.0,2441.0,657.0,1028.0,3891.0,410.0,2306.0,2588.0,2609.0,2916.0,1365.0,1736.0,796.0,1840.0,476.0,,677.0,6577.0,1599.0,219.0,466.0,11174.0,229.0,,1418.0,2433.0,414.0,2551.0,3027.0,5147.0,7519.0,500.0,1836.0
1928-01-01,541.0,2903.0,2064.0,3212.0,1981.0,9802.0,1696.0,1577.0,685.0,358.0,4665.0,2624.0,1551.0,3601.0,936.0,449.0,4217.0,89.0,5675.0,2450.0,665.0,1014.0,3968.0,416.0,2344.0,2592.0,2640.0,2923.0,1371.0,1739.0,797.0,1847.0,479.0,,678.0,6608.0,1610.0,220.0,468.0,11599.0,233.0,,1433.0,2435.0,422.0,2567.0,3082.0,5344.0,7576.0,504.0,1850.0
1929-01-01,524.0,2903.0,2086.0,3226.0,1998.0,9723.0,1717.0,1594.0,690.0,359.0,4795.0,2604.0,1555.0,3622.0,947.0,447.0,4229.0,90.0,5762.0,2460.0,674.0,1008.0,3989.0,420.0,2372.0,2572.0,2644.0,2934.0,1375.0,1739.0,797.0,1852.0,483.0,,684.0,6626.0,1621.0,223.0,467.0,12171.0,236.0,,1445.0,2425.0,430.0,2606.0,3133.0,5531.0,7606.0,508.0,1867.0
1930-01-01,539.0,2910.0,2105.0,3242.0,2006.0,9649.0,1733.0,1613.0,693.0,360.0,4834.0,2619.0,1568.0,3646.0,956.0,447.0,4250.0,92.0,5844.0,2475.0,682.0,1040.0,4068.0,427.0,2401.0,2576.0,2647.0,2950.0,1380.0,1745.0,800.0,1859.0,488.0,,686.0,6662.0,1636.0,226.0,466.0,12647.0,239.0,,1471.0,2427.0,434.0,2623.0,3167.0,5711.0,7644.0,509.0,1883.0
1931-01-01,540.0,2924.0,2124.0,3257.0,1994.0,9707.0,1740.0,1628.0,694.0,359.0,4798.0,2657.0,1581.0,3711.0,966.0,454.0,4248.0,94.0,5907.0,2482.0,680.0,1056.0,4120.0,436.0,2403.0,2614.0,2649.0,2990.0,1384.0,1753.0,807.0,1848.0,504.0,,681.0,6694.0,1657.0,229.0,470.0,12848.0,242.0,,1493.0,2445.0,429.0,2652.0,3184.0,5824.0,7687.0,513.0,1881.0
1932-01-01,540.0,2935.0,2155.0,3281.0,2004.0,9764.0,1747.0,1637.0,692.0,358.0,4780.0,2711.0,1584.0,3746.0,972.0,459.0,4259.0,96.0,5961.0,2489.0,676.0,1066.0,4120.0,441.0,2394.0,2646.0,2653.0,3021.0,1386.0,1748.0,815.0,1836.0,513.0,,677.0,6717.0,1678.0,230.0,474.0,13001.0,245.0,,1521.0,2452.0,426.0,2676.0,3227.0,5894.0,7736.0,517.0,1883.0
1933-01-01,541.0,2950.0,2178.0,3304.0,2031.0,9784.0,1752.0,1642.0,690.0,357.0,4780.0,2747.0,1592.0,3773.0,978.0,464.0,4282.0,96.0,6014.0,2495.0,674.0,1071.0,4107.0,449.0,2392.0,2673.0,2661.0,3040.0,1385.0,1752.0,821.0,1854.0,529.0,,675.0,6740.0,1694.0,230.0,477.0,13126.0,248.0,,1552.0,2460.0,426.0,2698.0,3268.0,5963.0,7768.0,520.0,1877.0
1934-01-01,545.0,2964.0,2202.0,3319.0,2050.0,9795.0,1771.0,1650.0,682.0,357.0,4798.0,2784.0,1610.0,3784.0,985.0,473.0,4305.0,98.0,6053.0,2510.0,672.0,1075.0,4089.0,461.0,2391.0,2695.0,2685.0,3054.0,1382.0,1760.0,829.0,1878.0,568.0,,675.0,6751.0,1710.0,233.0,480.0,13253.0,250.0,,1585.0,2485.0,428.0,2722.0,3304.0,6060.0,7772.0,522.0,1868.0
1935-01-01,550.0,2955.0,2228.0,3332.0,2061.0,9774.0,1794.0,1666.0,674.0,357.0,4838.0,2798.0,1629.0,3798.0,1001.0,481.0,4343.0,100.0,6123.0,2524.0,670.0,1078.0,4085.0,475.0,2386.0,2717.0,2719.0,3070.0,1375.0,1769.0,836.0,1890.0,608.0,,678.0,6787.0,1729.0,237.0,481.0,13375.0,252.0,,1613.0,2520.0,434.0,2748.0,3323.0,6175.0,7797.0,526.0,1872.0
